itemId,part,n,question,rank,score,date,category,postTitle,chars,url
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,3,193.5,2025-07-13,혼주메이크업,"채플웨딩, 심플함이 인상적인 더베일리하우스",1897,http://blog.naver.com/makeupstar77/223931499769
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,4,181.6,2025-06-23,혼주메이크업,"혼주 출장헤어메이크업, 결혼식날 도움되는 연출을 위한 팁",2118,http://blog.naver.com/makeupstar77/223909037766
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,5,173.4,2022-09-03,혼주메이크업,호텔 예식 소피텔 엠버서더 서울 뷰가 좋은 곳,3664,http://blog.naver.com/makeupstar77/222865888597
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,6,170.9,2024-01-08,혼주메이크업,혼주 메이크업 따로 하는 게 좋은가요?,1835,http://blog.naver.com/makeupstar77/223316427962
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,7,164.2,2025-02-23,혼주메이크업,헤어 메이크업 시간 궁금하시죠?,1720,http://blog.naver.com/makeupstar77/223770423989
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,8,159.9,2023-08-27,혼주메이크업,"서울 혼주 메이크업, 혼주 표정이 중요한 이유",4190,http://blog.naver.com/makeupstar77/223194768651
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,9,159.7,2021-07-27,혼주메이크업,혼주 메이크업 결정할 때 참고할 사항,4726,http://blog.naver.com/makeupstar77/222447369370
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,10,159.0,2024-07-28,혼주메이크업,혼주 메이크업 전문 이 필요한 이유,2520,http://blog.naver.com/makeupstar77/223528013255
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,11,157.9,2024-08-08,혼주메이크업,서울 혼주 메이크업 꼭 체크하세요,1999,http://blog.naver.com/makeupstar77/223541302732
11,1,11,대형 샵보다 단독룸이 있는 프라이빗 샵이 좋을까요?,12,152.6,2025-06-19,혼주메이크업,한복올림머리가발 항암 혼주가발 고민 해결,2240,http://blog.naver.com/makeupstar77/223905191395
12,1,12,얼리 예약의 규정,1,244.9,2025-08-21,혼주메이크업,호텔 웨딩 비용 어떻게 생각하세요?,2076,http://blog.naver.com/makeupstar77/223978221491
12,1,12,얼리 예약의 규정,2,238.9,2025-06-19,혼주메이크업,혼주 메이크업 비용 평균 및 후기 안내,2957,http://blog.naver.com/makeupstar77/223904716491
12,1,12,얼리 예약의 규정,3,232.6,2021-07-27,혼주메이크업,혼주 메이크업 결정할 때 참고할 사항,4726,http://blog.naver.com/makeupstar77/222447369370
12,1,12,얼리 예약의 규정,4,232.2,2022-01-17,혼주메이크업,"강남 출장 메이크업, 선택 잘 하는 법 3가지",4723,http://blog.naver.com/makeupstar77/222624397950
12,1,12,얼리 예약의 규정,5,228.7,2025-02-27,혼주메이크업,혼주 메이크업 시간 궁금하시죠?,1901,http://blog.naver.com/makeupstar77/223776481809
12,1,12,얼리 예약의 규정,6,224.2,2024-07-15,혼주메이크업,혼주 가족 메이크업 점검할 5가지,1840,http://blog.naver.com/makeupstar77/223513104134
12,1,12,얼리 예약의 규정,7,198.5,2024-01-08,혼주메이크업,혼주 메이크업 따로 하는 게 좋은가요?,1835,http://blog.naver.com/makeupstar77/223316427962
12,1,12,얼리 예약의 규정,8,192.4,2024-06-11,혼주메이크업,혼주 메이크업 따로,2965,http://blog.naver.com/makeupstar77/223476157850
12,1,12,얼리 예약의 규정,9,191.7,2021-09-06,혼주메이크업,출장혼주메이크업. 이렇게 편리한게 있다고?,2604,http://blog.naver.com/makeupstar77/222497127481
12,1,12,얼리 예약의 규정,10,190.9,2021-08-06,혼주메이크업,출장 혼주 메이크업. 조심하세요,5438,http://blog.naver.com/makeupstar77/222459326964
12,1,12,얼리 예약의 규정,11,188.2,2024-07-28,혼주메이크업,혼주 메이크업 전문 이 필요한 이유,2520,http://blog.naver.com/makeupstar77/223528013255
12,1,12,얼리 예약의 규정,12,187.4,2026-01-18,혼주메이크업,혼주 메이크업 팁 비교해볼까요?,2118,http://blog.naver.com/makeupstar77/224150659336
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",1,276.1,2024-06-11,혼주메이크업,혼주 메이크업 따로,2965,http://blog.naver.com/makeupstar77/223476157850
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",2,247.9,2022-05-23,혼주메이크업,상록회관 웨딩. 혼주 메이크업이 중요한 이유,2534,http://blog.naver.com/makeupstar77/222742853995
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",3,232.8,2025-06-19,혼주메이크업,혼주 메이크업 비용 평균 및 후기 안내,2957,http://blog.naver.com/makeupstar77/223904716491
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",4,229.3,2025-07-15,혼주메이크업,혼주 메이크업 왜 중요할까요?,4867,http://blog.naver.com/makeupstar77/223935001221
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",5,228.6,2025-10-14,혼주메이크업,홍대혼주메이크업 품위있는웨딩을 위해,1282,http://blog.naver.com/makeupstar77/224040292441
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",6,227.2,2021-08-01,혼주메이크업,첫눈에 반한 혼주 메이크업,3964,http://blog.naver.com/makeupstar77/222453319260
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",7,226.6,2025-09-13,혼주메이크업,식물관 웨딩 주의할 점,2188,http://blog.naver.com/makeupstar77/224006859645
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",8,222.7,2024-02-11,혼주메이크업,혼주 메이크업 강남. 도움 되는 팁,1905,http://blog.naver.com/makeupstar77/223350366789
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",9,210.0,2024-07-28,혼주메이크업,혼주 메이크업 전문 이 필요한 이유,2520,http://blog.naver.com/makeupstar77/223528013255
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",10,205.1,2023-08-03,혼주메이크업,혼주 메이크업. 결혼식 날 칭찬받는 혼주가 되려면?,5989,http://blog.naver.com/makeupstar77/223173612398
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",11,203.3,2024-02-18,혼주메이크업,양재 서초 혼주 메이크업 참고할 사항,1983,http://blog.naver.com/makeupstar77/223357299776
13,1,13,"혼주 따로, 신부 따로 하는 것이 신부에게도 유리한 이유는?",12,202.9,2025-01-12,혼주메이크업,혼주 메이크업 따로 하세요,2619,http://blog.naver.com/makeupstar77/223723436560
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,1,344.5,2024-06-11,혼주메이크업,혼주 메이크업 따로,2965,http://blog.naver.com/makeupstar77/223476157850
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,2,333.6,2024-01-08,혼주메이크업,혼주 메이크업 따로 하는 게 좋은가요?,1835,http://blog.naver.com/makeupstar77/223316427962
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,3,313.6,2025-01-12,혼주메이크업,혼주 메이크업 따로 하세요,2619,http://blog.naver.com/makeupstar77/223723436560
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,4,311.4,2021-07-27,혼주메이크업,혼주 메이크업 결정할 때 참고할 사항,4726,http://blog.naver.com/makeupstar77/222447369370
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,5,306.7,2025-06-19,혼주메이크업,혼주 메이크업 비용 평균 및 후기 안내,2957,http://blog.naver.com/makeupstar77/223904716491
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,6,301.4,2024-01-14,혼주메이크업,송파 혼주 메이크업. 꼭 알아야 할 3가지,2507,http://blog.naver.com/makeupstar77/223322083094
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,7,293.5,2024-07-28,혼주메이크업,혼주 메이크업 전문 이 필요한 이유,2520,http://blog.naver.com/makeupstar77/223528013255
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,8,285.6,2025-02-12,혼주메이크업,양재 서초 혼주 메이크업 이렇게 하세요,1943,http://blog.naver.com/makeupstar77/223758297325
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,9,283.0,2025-07-15,혼주메이크업,혼주 메이크업 왜 중요할까요?,4867,http://blog.naver.com/makeupstar77/223935001221
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,10,265.1,2024-02-18,혼주메이크업,양재 서초 혼주 메이크업 참고할 사항,1983,http://blog.naver.com/makeupstar77/223357299776
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,11,248.0,2022-01-16,혼주메이크업,강남 출장 메이크업. 선택 시 중요한 3가지,3208,http://blog.naver.com/makeupstar77/222623248861
14,1,14,혼주가 직접 업체를 선정하는 것이 유리한 이유는?,12,236.7,2026-02-17,혼주메이크업,잠실 송파 혼주메이크업 신청할때,2212,http://blog.naver.com/makeupstar77/224186202003
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",1,355.6,2023-04-19,혼주메이크업,강동 송파 메이크업 양가 혼주 사이 편하신가요?,2572,http://blog.naver.com/makeupstar77/223079136894
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",2,317.4,2022-03-15,혼주메이크업,남양주 출장 메이크업 양가 혼주가 차이가 날 때는 어떻게 할까요?,2585,http://blog.naver.com/makeupstar77/222672839976
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",3,299.5,2025-06-19,혼주메이크업,혼주 메이크업 비용 평균 및 후기 안내,2957,http://blog.naver.com/makeupstar77/223904716491
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",4,291.4,2025-06-23,혼주메이크업,"혼주 출장헤어메이크업, 결혼식날 도움되는 연출을 위한 팁",2118,http://blog.naver.com/makeupstar77/223909037766
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",5,285.0,2023-04-16,혼주메이크업,안경 메이크업 혼주 화장엔 어떻게 적용할까요?,4184,http://blog.naver.com/makeupstar77/223076179966
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",6,282.2,2022-08-05,혼주메이크업,혼주 메이크업 전문. 왜 1:1사전 컨설팅이 필요할까요?,2347,http://blog.naver.com/makeupstar77/222840292864
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",7,274.9,2022-05-23,혼주메이크업,상록회관 웨딩. 혼주 메이크업이 중요한 이유,2534,http://blog.naver.com/makeupstar77/222742853995
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",8,273.9,2023-08-03,혼주메이크업,혼주 메이크업. 결혼식 날 칭찬받는 혼주가 되려면?,5989,http://blog.naver.com/makeupstar77/223173612398
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",9,264.3,2023-08-27,혼주메이크업,"서울 혼주 메이크업, 혼주 표정이 중요한 이유",4190,http://blog.naver.com/makeupstar77/223194768651
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",10,261.8,2022-05-30,혼주메이크업,호텔예식 여의도 페어몬트 앰배서더 호텔. 혼주 메이크업입니다,4409,http://blog.naver.com/makeupstar77/222752484742
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",11,261.2,2025-06-10,혼주메이크업,숱없는 혼주 올림머리 이렇게 하세요,2083,http://blog.naver.com/makeupstar77/223894278719
15,1,15,"양가 혼주, 함께 할까요, 따로 할까요?",12,260.3,2022-08-26,혼주메이크업,송파 잠실 메이크업 흰머리 혼주는 준비가 필요해요,2536,http://blog.naver.com/makeupstar77/222858644442
16,1,16,샵과 웨딩홀 패키지의 차이는?,1,348.2,2025-06-19,혼주메이크업,혼주 메이크업 비용 평균 및 후기 안내,2957,http://blog.naver.com/makeupstar77/223904716491
16,1,16,샵과 웨딩홀 패키지의 차이는?,2,334.6,2024-06-11,혼주메이크업,혼주 메이크업 따로,2965,http://blog.naver.com/makeupstar77/223476157850
16,1,16,샵과 웨딩홀 패키지의 차이는?,3,318.6,2025-08-21,혼주메이크업,호텔 웨딩 비용 어떻게 생각하세요?,2076,http://blog.naver.com/makeupstar77/223978221491
16,1,16,샵과 웨딩홀 패키지의 차이는?,4,304.6,2022-07-04,혼주메이크업,목동 메이크업. 출장 메이크업과 샵 메이크업의 차이를 알려드립니다,2720,http://blog.naver.com/makeupstar77/222799469864
16,1,16,샵과 웨딩홀 패키지의 차이는?,5,295.8,2024-01-08,혼주메이크업,혼주 메이크업 따로 하는 게 좋은가요?,1835,http://blog.naver.com/makeupstar77/223316427962
16,1,16,샵과 웨딩홀 패키지의 차이는?,6,285.6,2022-01-17,혼주메이크업,"강남 출장 메이크업, 선택 잘 하는 법 3가지",4723,http://blog.naver.com/makeupstar77/222624397950
16,1,16,샵과 웨딩홀 패키지의 차이는?,7,285.0,2025-02-12,혼주메이크업,양재 서초 혼주 메이크업 이렇게 하세요,1943,http://blog.naver.com/makeupstar77/223758297325
16,1,16,샵과 웨딩홀 패키지의 차이는?,8,280.8,2024-07-15,혼주메이크업,혼주 가족 메이크업 점검할 5가지,1840,http://blog.naver.com/makeupstar77/223513104134
16,1,16,샵과 웨딩홀 패키지의 차이는?,9,276.2,2025-07-15,혼주메이크업,혼주 메이크업 왜 중요할까요?,4867,http://blog.naver.com/makeupstar77/223935001221
16,1,16,샵과 웨딩홀 패키지의 차이는?,10,267.9,2023-08-03,혼주메이크업,혼주 메이크업. 결혼식 날 칭찬받는 혼주가 되려면?,5989,http://blog.naver.com/makeupstar77/223173612398
16,1,16,샵과 웨딩홀 패키지의 차이는?,11,266.8,2021-07-27,혼주메이크업,혼주 메이크업 결정할 때 참고할 사항,4726,http://blog.naver.com/makeupstar77/222447369370
16,1,16,샵과 웨딩홀 패키지의 차이는?,12,265.1,2025-01-12,혼주메이크업,혼주 메이크업 따로 하세요,2619,http://blog.naver.com/makeupstar77/223723436560
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,1,284.5,2025-06-19,혼주메이크업,혼주 메이크업 비용 평균 및 후기 안내,2957,http://blog.naver.com/makeupstar77/223904716491
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,2,262.7,2022-08-05,혼주메이크업,혼주 메이크업 전문. 왜 1:1사전 컨설팅이 필요할까요?,2347,http://blog.naver.com/makeupstar77/222840292864
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,3,244.2,2025-07-15,혼주메이크업,혼주 메이크업 왜 중요할까요?,4867,http://blog.naver.com/makeupstar77/223935001221
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,4,232.7,2026-02-25,혼주메이크업,청담동 압구정 혼주메이크업 참고할사항,1246,http://blog.naver.com/makeupstar77/224195098925
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,5,228.3,2024-02-11,혼주메이크업,혼주 메이크업 강남. 도움 되는 팁,1905,http://blog.naver.com/makeupstar77/223350366789
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,6,227.2,2023-04-13,혼주메이크업,혼주메이크업시간 얼마나 걸리나요?,2896,http://blog.naver.com/makeupstar77/223073366180
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,7,226.0,2025-06-19,혼주메이크업,한복올림머리가발 항암 혼주가발 고민 해결,2240,http://blog.naver.com/makeupstar77/223905191395
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,8,225.9,2025-09-06,혼주메이크업,강남혼주메이크업 전문가가 알려주는 실패 없는 선택법,2151,http://blog.naver.com/makeupstar77/223997856058
17,1,17,10년 이상 경력의 원장이 직접 담당하는 것이 왜 중요한가요?,9,222.8,2026-03-13,혼주메이크업,압구정 혼주 메이크업 주의사항,1904,http://blog.naver.com/makeupstar77/224214999278
